id,log_feature,volume
11869,feature 193,1
11869,feature 82,2
11869,feature 203,2
14232,feature 82,3
14232,feature 71,1
17261,feature 80,1
17261,feature 193,1
17261,feature 201,1
17261,feature 71,1
17261,feature 203,3
17261,feature 82,4
5232,feature 203,3
5232,feature 82,3
14482,feature 82,2
14482,feature 203,2
2380,feature 82,3
2380,feature 80,2
2380,feature 71,2
6737,feature 63,1
18173,feature 134,1
18173,feature 219,1
5101,feature 360,1
5101,feature 362,1
5256,feature 360,1
5256,feature 362,1
2609,feature 172,1
2609,feature 56,1
17061,feature 219,1
17061,feature 38,1
17061,feature 134,1
3770,feature 198,2
3770,feature 76,1
3770,feature 193,2
3770,feature 71,2
15324,feature 193,2
15324,feature 56,1
15324,feature 71,3
15324,feature 172,1
9488,feature 193,2
9488,feature 71,2
1276,feature 71,1
1276,feature 193,1
3776,feature 80,1
15697,feature 76,2
15697,feature 71,2
15697,feature 193,1
15697,feature 198,2
11985,feature 71,2
11985,feature 193,1
14416,feature 193,1
14416,feature 134,1
14416,feature 71,2
9849,feature 71,2
9849,feature 193,2
5573,feature 193,1
5573,feature 71,1
3660,feature 71,2
3660,feature 193,1
8452,feature 193,2
8452,feature 71,1
11851,feature 76,5
11851,feature 193,2
11851,feature 71,1
11851,feature 198,4
16622,feature 76,4
16622,feature 198,3
13908,feature 198,3
13908,feature 76,4
1727,feature 71,2
1727,feature 193,2
9837,feature 80,1
9837,feature 201,1
11224,feature 80,1
3284,feature 201,1
3284,feature 80,1
8477,feature 71,1
8477,feature 193,1
6494,feature 71,1
4007,feature 71,1
3171,feature 71,2
3171,feature 193,1
14506,feature 71,1
3219,feature 71,1
3219,feature 193,1
9760,feature 74,4
9760,feature 193,3
9760,feature 71,3
9760,feature 196,3
9760,feature 108,1
11429,feature 196,5
11429,feature 74,5
4682,feature 196,5
4682,feature 74,5
4682,feature 193,1
4682,feature 71,1
8308,feature 193,1
8308,feature 74,5
8308,feature 196,4
8308,feature 71,2
10321,feature 196,4
10321,feature 74,5
3587,feature 71,3
3587,feature 193,1
739,feature 71,3
10060,feature 71,2
9517,feature 193,2
9517,feature 71,4
16402,feature 71,4
7808,feature 193,1
7808,feature 71,3
7808,feature 74,1
10109,feature 76,1
10109,feature 193,4
10109,feature 71,4
7727,feature 71,4
7727,feature 193,2
2516,feature 108,2
2516,feature 193,5
2516,feature 71,5
7346,feature 193,1
7346,feature 71,2
3801,feature 193,1
3801,feature 71,3
4328,feature 80,1
4328,feature 193,3
4328,feature 201,1
4328,feature 71,4
2705,feature 193,3
2705,feature 71,4
2296,feature 193,1
2296,feature 71,2
7450,feature 193,3
7450,feature 71,4
7450,feature 74,1
7450,feature 196,1
12683,feature 193,3
12683,feature 71,4
12683,feature 108,1
3768,feature 71,2
3768,feature 193,1
13770,feature 193,1
13770,feature 71,1
5144,feature 71,2
10004,feature 71,2
10004,feature 193,1
1411,feature 71,2
1411,feature 193,2
14458,feature 193,2
14458,feature 71,2
13602,feature 71,2
13602,feature 193,1
18184,feature 71,2
2916,feature 193,1
2916,feature 71,3
11087,feature 193,3
11087,feature 76,2
11087,feature 71,4
11087,feature 198,2
16015,feature 71,4
16015,feature 193,4
8571,feature 71,2
8571,feature 193,1
7571,feature 193,1
7571,feature 71,3
7882,feature 196,1
7882,feature 74,1
7733,feature 71,1
10064,feature 193,1
10064,feature 71,3
8314,feature 80,1
8314,feature 201,2
17383,feature 201,1
17383,feature 80,1
2660,feature 80,1
10850,feature 80,1
10850,feature 219,1
10850,feature 134,1
10850,feature 201,1
9181,feature 219,1
9181,feature 134,1
10771,feature 80,2
10771,feature 201,1
839,feature 201,2
839,feature 80,1
14876,feature 80,1
9551,feature 201,1
9551,feature 80,2
4910,feature 80,1
8482,feature 201,1
8482,feature 80,1
12700,feature 80,1
12700,feature 201,1
11466,feature 80,1
7842,feature 201,1
12679,feature 68,4
12679,feature 201,1
12679,feature 141,1
12679,feature 8,1
12679,feature 80,1
16707,feature 201,2
16707,feature 80,1
8337,feature 80,2
8337,feature 201,1
5621,feature 80,2
5621,feature 201,2
12054,feature 201,2
12054,feature 80,2
15426,feature 201,2
15426,feature 80,1
2773,feature 201,1
2773,feature 80,1
1988,feature 201,1
1988,feature 80,1
18242,feature 68,1
18242,feature 273,1
12665,feature 273,1
12665,feature 345,1
10221,feature 118,1
10221,feature 273,1
10221,feature 68,4
10221,feature 30,1
308,feature 179,1
308,feature 170,3
308,feature 68,3
308,feature 54,3
1868,feature 68,1
1868,feature 54,1
1868,feature 170,1
13798,feature 54,1
12735,feature 273,1
12735,feature 179,1
12735,feature 345,1
12735,feature 68,2
4117,feature 345,1
4117,feature 179,1
4117,feature 68,1
6941,feature 219,1
17216,feature 273,1
17216,feature 68,1
12625,feature 219,1
12625,feature 134,1
13696,feature 273,1
13696,feature 68,1
13696,feature 179,1
13696,feature 345,1
12582,feature 303,1
14718,feature 170,2
14718,feature 54,2
14718,feature 273,1
13692,feature 54,2
15011,feature 54,1
15011,feature 170,1
5063,feature 223,1
5063,feature 362,1
5063,feature 305,2
5063,feature 360,2
5063,feature 306,1
13509,feature 362,1
8841,feature 360,1
8841,feature 362,1
15028,feature 170,1
15028,feature 273,1
15028,feature 54,1
8022,feature 170,1
17510,feature 68,1
17510,feature 273,1
17510,feature 179,1
10012,feature 54,1
694,feature 170,2
694,feature 54,2
9888,feature 273,2
9888,feature 68,2
4798,feature 68,1
4798,feature 273,1
10290,feature 54,2
10290,feature 273,1
10290,feature 68,1
4098,feature 170,1
4098,feature 54,3
17670,feature 68,2
17670,feature 273,1
17670,feature 345,1
12441,feature 223,2
12441,feature 345,1
12441,feature 54,2
12441,feature 273,2
12441,feature 306,2
12441,feature 68,1
12441,feature 179,1
12441,feature 170,2
10972,feature 54,2
10972,feature 170,2
21,feature 54,2
21,feature 68,1
21,feature 273,1
21,feature 170,2
51,feature 170,1
51,feature 273,1
51,feature 54,1
51,feature 68,1
2446,feature 54,4
2446,feature 345,1
2446,feature 170,4
2446,feature 273,1
2446,feature 68,3
9976,feature 54,3
9976,feature 273,1
9976,feature 118,1
9976,feature 345,2
9976,feature 170,3
9976,feature 68,3
14849,feature 68,2
14849,feature 170,2
14849,feature 54,2
14214,feature 170,1
14214,feature 54,1
14214,feature 68,1
9597,feature 54,3
9597,feature 170,3
17793,feature 54,1
17000,feature 68,2
17000,feature 273,2
17000,feature 345,1
17000,feature 179,1
1063,feature 170,2
1063,feature 54,1
1063,feature 68,2
12950,feature 54,1
12950,feature 170,1
8488,feature 68,2
4613,feature 170,1
4613,feature 179,1
4613,feature 68,1
4613,feature 223,1
4613,feature 306,1
14785,feature 223,1
14785,feature 306,1
4044,feature 170,2
4044,feature 54,2
7094,feature 68,1
15023,feature 68,2
15023,feature 179,2
15023,feature 273,1
15023,feature 345,1
4207,feature 68,2
4207,feature 273,1
4207,feature 179,2
4207,feature 345,2
5994,feature 345,2
5994,feature 68,2
5994,feature 179,2
4767,feature 68,2
4767,feature 273,2
4767,feature 345,1
4767,feature 179,2
1192,feature 68,1
1192,feature 273,1
1192,feature 179,1
11608,feature 273,1
11608,feature 68,1
16235,feature 134,1
11400,feature 55,1
11400,feature 171,1
12791,feature 134,1
12791,feature 219,1
13882,feature 167,1
13882,feature 51,1
12725,feature 219,1
12725,feature 134,1
11816,feature 171,1
11816,feature 55,1
10283,feature 219,1
10283,feature 134,1
2514,feature 55,2
2514,feature 171,1
3001,feature 55,2
3001,feature 171,2
10917,feature 171,1
10917,feature 55,2
16438,feature 171,1
16438,feature 55,1
3983,feature 55,1
3983,feature 171,1
10044,feature 171,1
8505,feature 171,1
8505,feature 68,1
8505,feature 55,1
5930,feature 161,1
5930,feature 45,1
9114,feature 161,1
7643,feature 68,1
7643,feature 171,1
1211,feature 55,1
17890,feature 359,1
3031,feature 55,1
3031,feature 382,1
9316,feature 171,2
9316,feature 55,2
14402,feature 68,1
10237,feature 170,4
10237,feature 68,1
17393,feature 87,1
17393,feature 209,1
17393,feature 170,3
17393,feature 54,1
16378,feature 170,2
16378,feature 54,1
6018,feature 54,1
6018,feature 68,1
6077,feature 219,1
6077,feature 134,1
14303,feature 209,1
14303,feature 68,1
11925,feature 87,1
7274,feature 68,1
7274,feature 209,1
7274,feature 87,1
8621,feature 68,1
8621,feature 54,1
16679,feature 209,1
16679,feature 68,1
16066,feature 54,1
8371,feature 54,1
8371,feature 68,1
8371,feature 170,1
8371,feature 209,2
11680,feature 54,5
11680,feature 170,4
7326,feature 54,6
7326,feature 170,6
10938,feature 170,6
10938,feature 54,6
7310,feature 170,5
7310,feature 54,5
9812,feature 54,6
9812,feature 170,6
12618,feature 170,6
12618,feature 54,6
15964,feature 170,6
15964,feature 54,6
17351,feature 170,6
17351,feature 54,6
13901,feature 170,6
13901,feature 54,6
3757,feature 170,2
3757,feature 54,2
12902,feature 54,1
9113,feature 170,1
9113,feature 68,1
9113,feature 54,1
8540,feature 54,1
8540,feature 170,1
6189,feature 170,1
6189,feature 54,1
12951,feature 87,1
12951,feature 54,3
12951,feature 209,1
12951,feature 170,3
16171,feature 170,1
13252,feature 170,3
13252,feature 155,3
13252,feature 209,1
10288,feature 170,1
5921,feature 54,2
5921,feature 170,2
8273,feature 170,2
8273,feature 54,1
8273,feature 68,1
14422,feature 209,1
17784,feature 170,1
17784,feature 209,1
17784,feature 54,1
7247,feature 87,1
7247,feature 209,1
17204,feature 68,1
12155,feature 170,3
12155,feature 54,3
5815,feature 170,4
5815,feature 209,4
5815,feature 87,1
5815,feature 68,2
5815,feature 54,1
6447,feature 170,1
6447,feature 54,1
8463,feature 134,1
8463,feature 219,1
8463,feature 209,1
3289,feature 87,2
2291,feature 68,1
2291,feature 170,1
2291,feature 209,1
2291,feature 87,1
13295,feature 87,1
13295,feature 209,1
13281,feature 87,1
2372,feature 68,1
2372,feature 54,1
16437,feature 87,2
16437,feature 209,1
17718,feature 209,1
17718,feature 68,1
82,feature 68,1
82,feature 209,1
12459,feature 170,2
12459,feature 68,1
16347,feature 54,1
17778,feature 54,1
17778,feature 170,1
8980,feature 54,2
8980,feature 170,1
2658,feature 1,1
2658,feature 87,1
5671,feature 219,1
5671,feature 134,1
16,feature 54,1
10259,feature 68,1
10259,feature 170,1
6012,feature 209,1
14889,feature 68,1
14889,feature 170,1
14889,feature 54,1
10258,feature 170,1
1963,feature 54,1
1963,feature 206,1
1963,feature 170,1
5923,feature 86,1
5923,feature 170,2
5923,feature 54,2
5923,feature 182,1
5923,feature 207,1
5923,feature 62,1
12165,feature 182,1
12165,feature 207,1
12165,feature 155,3
12165,feature 170,2
12503,feature 87,2
16057,feature 209,1
16057,feature 170,2
16057,feature 87,1
16057,feature 54,1
17206,feature 170,2
17206,feature 54,1
17206,feature 87,1
15922,feature 170,2
15922,feature 54,2
265,feature 54,1
265,feature 170,1
17899,feature 87,1
5319,feature 54,1
5319,feature 87,1
3361,feature 134,1
3361,feature 219,1
12562,feature 171,1
12562,feature 134,1
14546,feature 219,1
14546,feature 134,1
16143,feature 203,4
16143,feature 82,5
13755,feature 82,3
13755,feature 203,2
13755,feature 71,1
13755,feature 193,1
7928,feature 203,3
7928,feature 82,4
555,feature 203,3
555,feature 82,4
14521,feature 193,1
14521,feature 71,1
14521,feature 203,3
14521,feature 68,1
14521,feature 82,4
8674,feature 71,1
8674,feature 193,1
8674,feature 82,5
8674,feature 203,4
3984,feature 82,4
3984,feature 203,3
14696,feature 82,4
14696,feature 203,4
3100,feature 82,4
3100,feature 203,2
15247,feature 193,1
15247,feature 82,4
15247,feature 203,3
15247,feature 71,1
13278,feature 82,4
13278,feature 203,3
3579,feature 193,4
3579,feature 203,3
3579,feature 71,4
3579,feature 82,3
6421,feature 193,4
6421,feature 82,2
6421,feature 71,4
6421,feature 203,2
4149,feature 193,2
4149,feature 82,3
4149,feature 71,2
4149,feature 203,3
12040,feature 71,1
12040,feature 193,1
12040,feature 82,2
12040,feature 203,2
4731,feature 203,2
4731,feature 82,2
7226,feature 82,2
7226,feature 203,2
2172,feature 82,1
2172,feature 203,2
7151,feature 82,3
7151,feature 203,3
18019,feature 203,4
18019,feature 82,5
8299,feature 203,1
8299,feature 82,3
11889,feature 82,4
11889,feature 203,3
10061,feature 82,3
10061,feature 71,1
10061,feature 203,2
10061,feature 193,1
4550,feature 82,4
4550,feature 203,4
13795,feature 203,3
13795,feature 82,4
8929,feature 203,3
8929,feature 82,4
4046,feature 82,2
4046,feature 203,3
18045,feature 203,2
18045,feature 82,3
9663,feature 203,2
9663,feature 82,3
11787,feature 82,1
10094,feature 82,2
10094,feature 193,1
10094,feature 71,1
10094,feature 203,1
13343,feature 82,2
13343,feature 203,1
9375,feature 82,4
9375,feature 203,4
6085,feature 82,2
6085,feature 203,1
12427,feature 203,2
12427,feature 82,2
7037,feature 203,2
7037,feature 82,4
13868,feature 82,4
13868,feature 203,3
3927,feature 82,4
3927,feature 203,3
838,feature 82,3
10397,feature 203,2
10397,feature 82,2
4231,feature 203,1
4231,feature 82,2
7193,feature 82,4
7193,feature 71,1
7193,feature 203,4
7193,feature 193,1
7741,feature 82,3
7741,feature 203,3
12265,feature 82,3
12265,feature 203,2
11260,feature 82,4
11260,feature 203,4
8861,feature 82,3
8861,feature 203,3
17176,feature 82,4
17176,feature 203,2
342,feature 203,4
342,feature 82,4
11249,feature 203,3
11249,feature 82,4
12771,feature 82,3
12771,feature 203,2
16857,feature 203,1
16857,feature 82,1
16728,feature 82,5
16728,feature 203,4
17285,feature 82,4
17285,feature 203,3
17636,feature 82,4
17636,feature 203,4
3716,feature 203,2
3716,feature 82,2
11240,feature 203,3
11240,feature 82,4
14384,feature 82,1
14384,feature 203,2
3338,feature 193,1
3338,feature 82,2
3338,feature 71,1
7855,feature 82,4
7855,feature 203,3
7855,feature 71,1
8643,feature 203,2
8643,feature 82,2
2254,feature 203,2
2254,feature 82,3
14800,feature 82,3
14800,feature 203,1
14800,feature 238,1
17722,feature 203,2
17722,feature 82,3
17722,feature 317,1
6690,feature 82,5
6690,feature 203,5
10375,feature 82,3
10375,feature 71,1
10375,feature 193,1
15908,feature 203,2
15908,feature 82,4
3857,feature 82,4
3857,feature 203,3
11583,feature 203,4
11583,feature 63,1
11583,feature 82,5
4403,feature 82,3
4403,feature 203,1
10614,feature 203,1
10614,feature 82,3
16410,feature 203,4
16410,feature 82,4
5513,feature 193,1
5513,feature 71,1
5513,feature 82,1
2648,feature 203,2
2648,feature 82,4
5310,feature 203,1
5310,feature 71,1
5310,feature 82,3
360,feature 203,2
360,feature 82,3
9749,feature 82,4
9147,feature 82,4
9147,feature 193,1
9147,feature 71,1
5658,feature 82,4
5658,feature 203,3
8449,feature 82,3
5168,feature 56,1
5168,feature 172,1
373,feature 203,2
373,feature 82,3
8296,feature 82,2
5569,feature 203,3
5569,feature 82,4
5655,feature 82,2
5655,feature 203,2
13529,feature 82,3
13529,feature 203,2
3143,feature 82,4
10546,feature 193,1
10546,feature 71,1
10546,feature 82,2
8558,feature 82,3
8558,feature 71,1
8558,feature 193,1
5508,feature 71,1
5508,feature 82,3
5508,feature 193,1
13465,feature 203,2
13465,feature 82,3
4005,feature 82,3
10990,feature 71,1
10990,feature 203,3
10990,feature 82,3
4224,feature 82,4
4224,feature 203,2
7115,feature 82,4
7115,feature 203,3
9024,feature 82,5
3241,feature 82,4
9732,feature 82,4
9732,feature 203,1
9732,feature 71,1
9732,feature 193,1
18191,feature 203,4
18191,feature 82,4
7490,feature 203,3
7490,feature 82,4
7490,feature 71,1
7490,feature 193,1
15595,feature 82,2
16308,feature 203,2
16308,feature 82,4
2592,feature 82,4
2592,feature 203,3
15500,feature 82,4
15500,feature 203,1
15831,feature 82,5
6292,feature 203,3
6292,feature 82,4
9982,feature 82,4
9982,feature 203,2
4641,feature 82,5
4641,feature 203,3
4704,feature 82,4
4704,feature 203,2
13589,feature 82,6
13589,feature 203,3
2419,feature 203,1
2419,feature 82,4
10591,feature 203,4
10591,feature 82,4
6651,feature 82,2
6651,feature 203,2
14076,feature 203,1
14076,feature 82,2
14076,feature 71,1
17826,feature 203,2
17826,feature 82,3
8780,feature 82,2
8780,feature 203,1
70,feature 82,4
70,feature 203,3
7807,feature 203,3
7807,feature 82,4
145,feature 203,4
145,feature 82,4
3309,feature 203,2
3309,feature 82,3
17014,feature 203,1
17014,feature 82,4
3268,feature 82,2
3268,feature 71,2
3268,feature 193,2
3268,feature 203,2
9042,feature 82,1
3786,feature 193,1
3786,feature 203,3
3786,feature 71,1
3786,feature 82,4
15848,feature 82,5
15848,feature 193,2
15848,feature 71,3
15253,feature 193,3
15253,feature 71,3
15253,feature 82,3
15253,feature 203,1
2825,feature 82,2
2825,feature 203,2
2825,feature 71,1
13535,feature 193,3
13535,feature 71,3
13535,feature 82,2
6547,feature 203,2
6547,feature 82,4
6547,feature 71,1
8310,feature 82,4
8310,feature 203,3
17983,feature 82,2
17983,feature 203,1
17983,feature 71,2
17983,feature 193,2
11048,feature 82,4
11048,feature 71,1
11048,feature 203,3
3567,feature 71,2
3567,feature 193,1
18524,feature 203,2
18524,feature 193,1
18524,feature 82,3
18524,feature 71,1
6965,feature 193,1
6965,feature 82,1
6965,feature 71,1
16231,feature 193,1
16231,feature 71,1
16231,feature 203,2
16231,feature 82,2
2745,feature 82,4
2745,feature 203,3
11784,feature 203,2
11784,feature 193,3
11784,feature 71,2
11784,feature 82,2
505,feature 82,3
5187,feature 203,3
5187,feature 82,4
2909,feature 203,3
2909,feature 82,3
18158,feature 203,2
18158,feature 82,2
14961,feature 82,3
15832,feature 172,5
15832,feature 56,5
10091,feature 238,1
12809,feature 362,1
12809,feature 360,1
12809,feature 317,1
9370,feature 219,1
9370,feature 134,1
5897,feature 172,1
5897,feature 56,1
14355,feature 195,3
14355,feature 73,3
10659,feature 195,3
10659,feature 73,3
4693,feature 195,4
4693,feature 73,4
7613,feature 73,2
7613,feature 195,2
11554,feature 195,2
11554,feature 73,2
11554,feature 171,2
11554,feature 55,3
11365,feature 195,2
11365,feature 73,2
10941,feature 195,1
10941,feature 73,1
17395,feature 73,4
17395,feature 195,3
9560,feature 73,3
9560,feature 195,3
14378,feature 73,3
14378,feature 195,3
12948,feature 73,4
12948,feature 195,3
9777,feature 195,4
9777,feature 73,4
13884,feature 73,4
13884,feature 195,4
11220,feature 73,2
11220,feature 195,2
1310,feature 195,3
1310,feature 73,2
928,feature 195,5
928,feature 73,5
4449,feature 195,6
4449,feature 73,6
4449,feature 109,2
17284,feature 73,4
17284,feature 195,4
14252,feature 73,2
14252,feature 55,1
14252,feature 171,1
14252,feature 195,2
11358,feature 195,2
11358,feature 73,2
3473,feature 73,2
3473,feature 195,2
8146,feature 195,1
12009,feature 73,1
12009,feature 195,1
6936,feature 195,2
6936,feature 73,3
5311,feature 73,2
5311,feature 195,2
8591,feature 195,2
8591,feature 73,1
14179,feature 73,2
14179,feature 195,2
10957,feature 195,1
10957,feature 73,1
15277,feature 73,2
15277,feature 195,2
18303,feature 195,2
18303,feature 73,2
7324,feature 73,3
7324,feature 195,3
10381,feature 73,2
10381,feature 195,1
7298,feature 73,1
7298,feature 195,1
13166,feature 73,1
13166,feature 195,1
16606,feature 73,1
16606,feature 195,1
16713,feature 73,1
7287,feature 195,1
7287,feature 73,1
7287,feature 318,1
7287,feature 239,1
10918,feature 195,1
1748,feature 73,2
1748,feature 195,1
14088,feature 73,1
3978,feature 73,1
975,feature 195,1
975,feature 73,2
6593,feature 109,5
6593,feature 195,4
6593,feature 73,5
12736,feature 109,6
12736,feature 73,6
12736,feature 195,4
8016,feature 55,1
2277,feature 73,2
226,feature 195,1
421,feature 73,3
421,feature 195,3
15920,feature 73,2
15920,feature 195,3
3986,feature 73,1
3986,feature 195,1
13092,feature 195,1
13092,feature 73,2
12740,feature 73,1
1877,feature 179,2
1877,feature 273,3
1877,feature 68,3
1877,feature 345,2
1877,feature 54,3
1877,feature 170,3
7833,feature 30,1
7833,feature 54,5
7833,feature 304,2
7833,feature 68,5
7833,feature 179,4
7833,feature 273,1
7833,feature 345,2
7833,feature 118,2
7833,feature 222,2
7833,feature 170,4
8551,feature 68,1
5509,feature 68,1
5509,feature 170,1
5509,feature 54,1
13056,feature 170,1
13056,feature 68,2
13056,feature 273,1
13056,feature 306,2
13056,feature 54,1
13056,feature 223,2
13056,feature 345,1
6152,feature 68,1
6152,feature 273,1
6152,feature 345,1
15097,feature 54,1
15097,feature 170,1
11264,feature 54,1
18405,feature 318,1
18405,feature 223,1
18405,feature 306,1
18405,feature 239,1
7286,feature 273,1
11280,feature 223,1
11280,feature 306,1
150,feature 273,1
150,feature 241,1
150,feature 68,1
7005,feature 306,1
2760,feature 306,1
2760,feature 68,1
11457,feature 68,1
11457,feature 273,1
11457,feature 320,1
11457,feature 241,1
9168,feature 241,1
9168,feature 273,1
9168,feature 68,1
9168,feature 320,1
4365,feature 68,1
4365,feature 273,1
6223,feature 273,1
6223,feature 68,1
6223,feature 170,1
451,feature 68,1
451,feature 273,1
451,feature 321,1
451,feature 241,1
4499,feature 345,1
16268,feature 345,1
16268,feature 68,1
16268,feature 164,1
16268,feature 48,1
16268,feature 134,1
16268,feature 306,1
1329,feature 68,1
1329,feature 170,1
1329,feature 273,1
1329,feature 54,1
940,feature 306,1
2591,feature 273,1
2591,feature 345,1
2591,feature 68,2
17318,feature 306,1
17318,feature 223,1
8050,feature 304,1
8050,feature 54,2
17208,feature 222,1
17208,feature 305,1
17208,feature 54,1
17208,feature 223,1
17208,feature 170,1
6610,feature 222,1
6610,feature 306,2
6610,feature 170,1
6610,feature 54,1
6610,feature 223,2
1393,feature 306,3
1393,feature 223,3
1393,feature 222,1
1393,feature 305,1
10358,feature 273,1
10358,feature 345,1
2563,feature 68,2
2563,feature 345,2
2563,feature 179,2
7460,feature 273,1
7460,feature 68,1
7460,feature 179,1
5688,feature 68,1
5688,feature 273,1
5688,feature 179,1
14715,feature 55,1
1820,feature 171,1
1820,feature 55,3
1820,feature 84,2
1820,feature 205,1
7992,feature 55,2
7992,feature 171,3
8389,feature 171,1
8389,feature 55,1
11369,feature 68,1
11369,feature 171,1
1280,feature 149,1
1280,feature 55,1
1280,feature 318,1
1280,feature 171,3
1280,feature 239,1
1280,feature 15,1
14564,feature 15,1
14564,feature 55,2
4911,feature 84,1
4911,feature 55,1
2438,feature 171,1
2438,feature 55,1
6671,feature 161,1
6671,feature 45,1
18330,feature 161,1
2441,feature 55,3
2441,feature 171,3
3109,feature 68,1
225,feature 68,3
11774,feature 68,1
8179,feature 68,1
8179,feature 54,1
4137,feature 170,1
4137,feature 68,1
10303,feature 83,1
10303,feature 134,2
10303,feature 204,1
10303,feature 54,3
10303,feature 68,2
10303,feature 207,1
10303,feature 182,1
10303,feature 280,2
10303,feature 135,1
10303,feature 170,5
3166,feature 170,1
2233,feature 170,2
10196,feature 170,3
10196,feature 54,2
7658,feature 54,1
3249,feature 239,2
3249,feature 54,3
3249,feature 318,2
3249,feature 170,3
17080,feature 134,1
17080,feature 219,1
6916,feature 54,1
6916,feature 170,1
4945,feature 170,1
4945,feature 68,1
2980,feature 68,1
15617,feature 54,1
2031,feature 68,1
2031,feature 54,1
2031,feature 170,1
4394,feature 54,1
4394,feature 170,1
14039,feature 170,1
12394,feature 170,1
12394,feature 54,1
17188,feature 170,3
17188,feature 54,3
10768,feature 170,3
14946,feature 54,1
15170,feature 170,1
15170,feature 54,1
16420,feature 54,1
4801,feature 54,1
4801,feature 170,1
337,feature 54,2
337,feature 170,1
17843,feature 54,1
17843,feature 170,1
4260,feature 54,2
4260,feature 170,2
10538,feature 54,5
10538,feature 68,1
10538,feature 170,5
3623,feature 54,2
3623,feature 170,1
14139,feature 54,2
14139,feature 170,1
4225,feature 54,3
14627,feature 54,2
14627,feature 170,2
17184,feature 54,2
5818,feature 54,3
5818,feature 170,3
13585,feature 54,3
13585,feature 170,3
271,feature 54,3
271,feature 170,2
10229,feature 170,3
10229,feature 54,3
12695,feature 54,3
5891,feature 170,4
5891,feature 54,4
6903,feature 54,4
6903,feature 68,1
6903,feature 170,4
7340,feature 54,4
5104,feature 133,1
13491,feature 37,1
1968,feature 154,1
1968,feature 153,1
1968,feature 39,1
1968,feature 240,2
1968,feature 38,1
12909,feature 152,1
12909,feature 37,1
12909,feature 39,1
11525,feature 204,1
11525,feature 182,1
11525,feature 207,1
16925,feature 204,1
16925,feature 182,1
16925,feature 155,3
1008,feature 171,1
1008,feature 55,1
8985,feature 134,1
8985,feature 219,1
9796,feature 171,4
9796,feature 55,4
15472,feature 135,1
17012,feature 134,1
17012,feature 219,1
439,feature 239,1
439,feature 318,1
8537,feature 55,1
15163,feature 51,1
15163,feature 167,1
14366,feature 134,1
13424,feature 134,2
13424,feature 219,1
9257,feature 134,1
9257,feature 219,1
14759,feature 134,1
14759,feature 219,1
2088,feature 54,3
2088,feature 87,1
2088,feature 68,1
9970,feature 54,1
9970,feature 170,1
9970,feature 68,1
9970,feature 85,2
9970,feature 206,2
6890,feature 206,1
6890,feature 85,1
6890,feature 170,2
6890,feature 68,1
15979,feature 170,1
10734,feature 204,1
10734,feature 182,1
10734,feature 83,1
10734,feature 62,1
12314,feature 182,1
12314,feature 155,3
12314,feature 204,1
4156,feature 206,1
8864,feature 68,1
13964,feature 68,1
1082,feature 193,1
1082,feature 71,2
1082,feature 203,4
1082,feature 82,6
4258,feature 203,2
4258,feature 82,2
9049,feature 203,3
9049,feature 82,4
606,feature 71,1
606,feature 203,3
606,feature 193,1
606,feature 82,3
7821,feature 203,3
7821,feature 82,3
13859,feature 82,4
13859,feature 203,3
4136,feature 82,4
4136,feature 203,3
3447,feature 203,2
3447,feature 82,1
8064,feature 203,1
8064,feature 82,3
14553,feature 203,2
14553,feature 82,2
16342,feature 203,3
16342,feature 82,3
13676,feature 183,1
13676,feature 63,2
13676,feature 203,2
13676,feature 82,1
2731,feature 203,3
2731,feature 82,3
15610,feature 203,3
15610,feature 82,3
6032,feature 203,3
6032,feature 82,3
17402,feature 203,1
17402,feature 82,3
18196,feature 82,3
18196,feature 203,2
6719,feature 82,3
6719,feature 203,2
13825,feature 82,4
13825,feature 203,4
3008,feature 203,1
3008,feature 82,2
10089,feature 82,3
10089,feature 203,3
17777,feature 203,3
17777,feature 82,4
17773,feature 203,3
17773,feature 82,3
7010,feature 82,3
7010,feature 203,3
473,feature 82,3
473,feature 203,3
7408,feature 203,3
7408,feature 82,3
13710,feature 82,5
13710,feature 193,1
13710,feature 203,3
13710,feature 71,1
17742,feature 82,5
17742,feature 193,5
17742,feature 71,5
17742,feature 203,4
13359,feature 71,4
13359,feature 82,5
13359,feature 203,2
13359,feature 193,3
18510,feature 203,1
18510,feature 82,1
11845,feature 82,2
11845,feature 203,2
11845,feature 134,1
11845,feature 219,1
13970,feature 82,4
13970,feature 203,4
846,feature 203,2
846,feature 82,3
9097,feature 82,4
9097,feature 203,3
5204,feature 203,1
5204,feature 82,1
5003,feature 82,4
5003,feature 203,3
12113,feature 82,3
12113,feature 203,3
17059,feature 82,4
17059,feature 203,3
1170,feature 82,4
1170,feature 203,3
1339,feature 203,3
1339,feature 82,3
17002,feature 203,3
17002,feature 82,4
10864,feature 203,1
10864,feature 82,3
17421,feature 172,1
17421,feature 56,1
17421,feature 82,3
17421,feature 203,3
11818,feature 203,3
11818,feature 82,4
8402,feature 82,3
8402,feature 203,1
14771,feature 68,1
14771,feature 203,5
14771,feature 82,5
7980,feature 82,3
7980,feature 203,1
9284,feature 82,3
9284,feature 203,2
247,feature 203,2
247,feature 82,2
9236,feature 203,2
9236,feature 82,3
14203,feature 71,1
14203,feature 82,3
14203,feature 203,3
14203,feature 193,1
1127,feature 203,1
1127,feature 82,3
14939,feature 82,2
14939,feature 203,1
4392,feature 203,1
